num_examples: 1500 : loss: 3.98853937792,
num_examples: 1800 : loss: 3.97555187449,
num_examples: 2100 : loss: 3.97896010711,
num_examples: 300 : loss: 3.94854263938,
num_examples: 600 : loss: 3.96438950494,
num_examples: 900 : loss: 3.95500420558,
num_examples: 1200 : loss: 3.96935766273,
num_examples: 1500 : loss: 3.95400302115,
num_examples: 1800 : loss: 3.96703472604,
num_examples: 2100 : loss: 3.97042879703,
num_examples: 300 : loss: 3.95347946993,
num_examples: 600 : loss: 3.97291008651,
num_examples: 900 : loss: 3.93598985512,
num_examples: 1200 : loss: 3.94569143093,
num_examples: 1500 : loss: 3.94512367825,
num_examples: 1800 : loss: 3.96598719445,
num_examples: 2100 : loss: 3.98851706262,
num_examples: 300 : loss: 3.95223925433,
num_examples: 600 : loss: 3.93704253639,
num_examples: 900 : loss: 3.94610984276,
num_examples: 1200 : loss: 3.94984422205,
num_examples: 1500 : loss: 3.96751321752,
num_examples: 1800 : loss: 3.96610907031,
num_examples: 2100 : loss: 3.97782975144,
num_examples: 300 : loss: 3.93324464433,
num_examples: 600 : loss: 3.91481907443,
num_examples: 900 : loss: 3.93475521835,
num_examples: 1200 : loss: 3.94904387531,
num_examples: 1500 : loss: 3.9305075872,
num_examples: 1800 : loss: 3.94812122356,
num_examples: 2100 : loss: 3.9348951181,
num_examples: 300 : loss: 3.90269671793,
num_examples: 600 : loss: 3.90173072302,
num_examples: 900 : loss: 3.89294192873,
num_examples: 1200 : loss: 3.90078017715,
num_examples: 1500 : loss: 3.91069589399,
num_examples: 1800 : loss: 3.89896319692,
num_examples: 2100 : loss: 3.88116503021,
num_examples: 300 : loss: 3.8773293738,
num_examples: 600 : loss: 3.85750995606,
num_examples: 900 : loss: 3.87536820242,
num_examples: 1200 : loss: 3.88105517028,
num_examples: 1500 : loss: 3.87438375446,
num_examples: 1800 : loss: 3.86734327795,
num_examples: 2100 : loss: 3.90288210656,
num_examples: 300 : loss: 3.8632424128,
num_examples: 600 : loss: 3.88768109723,
num_examples: 900 : loss: 3.86235065916,
num_examples: 1200 : loss: 3.87934461686,
num_examples: 1500 : loss: 3.90185474458,
num_examples: 1800 : loss: 3.87111713815,
num_examples: 2100 : loss: 3.86598118649,
num_examples: 300 : loss: 3.85289755562,
num_examples: 600 : loss: 3.87400096127,
num_examples: 900 : loss: 3.87356581296,
num_examples: 1200 : loss: 3.89088763389,
num_examples: 1500 : loss: 3.87273413897,
num_examples: 1800 : loss: 3.87058886638,
num_examples: 2100 : loss: 3.87448674815,
num_examples: 300 : loss: 3.8837304312,
num_examples: 600 : loss: 3.87834128673,
num_examples: 900 : loss: 3.88891401744,
num_examples: 1200 : loss: 3.86740593244,
num_examples: 1500 : loss: 3.87598873936,
num_examples: 1800 : loss: 3.8977461549,
num_examples: 2100 : loss: 3.88429260505,
num_examples: 300 : loss: 3.87745983246,
num_examples: 600 : loss: 3.87732980294,
num_examples: 900 : loss: 3.86932161494,
num_examples: 1200 : loss: 3.87389582189,
num_examples: 1500 : loss: 3.88670008239,
num_examples: 1800 : loss: 3.87428333562,
num_examples: 2100 : loss: 3.90109087476,
num_examples: 300 : loss: 3.87792888286,
num_examples: 600 : loss: 3.87273199327,
num_examples: 900 : loss: 3.87367095235,
num_examples: 1200 : loss: 3.88832995743,
num_examples: 1500 : loss: 3.88317769843,
num_examples: 1800 : loss: 3.88603920626,
num_examples: 2100 : loss: 3.89009114941,
num_examples: 300 : loss: 3.86838394328,
num_examples: 600 : loss: 3.86985374897,
num_examples: 900 : loss: 3.87657151195,
num_examples: 1200 : loss: 3.86771362606,
num_examples: 1500 : loss: 3.86831227685,
num_examples: 1800 : loss: 3.88809950906,
